dish_id,total_calories,total_mass,ingredient_names,image_path
dish_1563220802,308.59436,252.0,white rice garlic arugula pork broccoli salt rosemary zucchini parsley onions olive oil,./data/images/dish_1563220802/rgb.png
dish_1560442303,444.769989,297.0,scrambled eggs berries quinoa bacon,./data/images/dish_1560442303/rgb.png
dish_1562691613,213.670166,300.0,olive oil egg whites broccoli yam sweet potato,./data/images/dish_1562691613/rgb.png
dish_1562872662,133.21582,122.0,salt olive oil parsley nopales chive carrot garlic lime corn pepper arugula fish sour cream jicama,./data/images/dish_1562872662/rgb.png
dish_1563563264,322.001984,163.0,olives grilled chicken,./data/images/dish_1563563264/rgb.png
dish_1559843185,64.349998,161.0,strawberries mandarin oranges broccoli,./data/images/dish_1559843185/rgb.png
dish_1563389719,529.817993,457.0,cherry tomatoes carrot grilled chicken onions,./data/images/dish_1563389719/rgb.png
dish_1559841870,114.972008,201.0,pears,./data/images/dish_1559841870/rgb.png
dish_1559843222,111.269997,229.0,grapes broccoli mandarin oranges strawberries,./data/images/dish_1559843222/rgb.png
dish_1560455421,180.938934,189.0,almonds parsley lime sour cream carrot corn on the cob arugula vinegar chard blueberries jicama olive oil spinach raw nopales mustard salt chive garlic corn fish pepper,./data/images/dish_1560455421/rgb.png
dish_1558109945,74.360001,143.0,deprecated,./data/images/dish_1558109945/rgb.png
dish_1564170010,1264.54834,831.0,tortilla cucumbers tatsoi kale cilantro tomatoes chili zucchini pepper thyme cheese salmon parsley lemon juice onions olive oil broccoli garlic salt squash brown rice chicken thighs arugula,./data/images/dish_1564170010/rgb.png
dish_1561664042,285.042999,209.0,pepper chard brown rice olive oil soy sauce lemon juice basil chive garlic salt cucumbers white rice chicken pork rosemary parsley sugar bok choy carrot,./data/images/dish_1561664042/rgb.png
dish_1561405864,197.121201,106.0,olive oil broccoli green onions garlic cheese pizza soy sauce salt vinegar white rice spinach raw green beans chicken ginger,./data/images/dish_1561405864/rgb.png
dish_1565711326,296.092896,285.0,yam cantaloupe sweet potato grapes olive oil,./data/images/dish_1565711326/rgb.png
dish_1561576257,180.87999,134.0,olives roasted potatoes,./data/images/dish_1561576257/rgb.png
dish_1562007739,28.6,65.0,caesar salad,./data/images/dish_1562007739/rgb.png
dish_1563304301,190.950912,151.0,kale croutons caesar dressing roasted potatoes parmesan cheese,./data/images/dish_1563304301/rgb.png
dish_1563216689,235.208008,302.0,thyme squash broccoli salt garlic olive oil chicken breast cherry tomatoes spinach raw parmesan cheese wheat berry,./data/images/dish_1563216689/rgb.png
dish_1561480391,64.409996,113.0,berries,./data/images/dish_1561480391/rgb.png
dish_1563389114,86.534439,148.0,salt carrot broccoli pecans mustard olive oil blueberries chard arugula vinegar pepper garlic,./data/images/dish_1563389114/rgb.png
dish_1563813436,418.75946,242.0,salt pepper pineapple sausage sweet potato olive oil brussels sprouts bacon,./data/images/dish_1563813436/rgb.png
dish_1566847454,346.747437,210.0,arugula wheat berry pork mayonnaise parsley olive oil shallots thyme carrot salt quinoa pepper jalapenos lemon juice cabbage garlic,./data/images/dish_1566847454/rgb.png
dish_1561060477,141.018997,105.0,pineapple cheese pizza,./data/images/dish_1561060477/rgb.png
dish_1562617446,291.190002,232.0,broccoli roasted potatoes caesar salad pepperoni pizza,./data/images/dish_1562617446/rgb.png
dish_1558725829,278.307007,460.0,brussels sprouts carrot corn on the cob apple,./data/images/dish_1558725829/rgb.png
dish_1565987269,119.654999,45.0,cheese pizza,./data/images/dish_1565987269/rgb.png
dish_1560961012,191.699997,71.0,cream cheese bagels,./data/images/dish_1560961012/rgb.png
dish_1558027243,263.36499,163.0,deprecated bacon yam,./data/images/dish_1558027243/rgb.png
dish_1558636813,60.720001,88.0,grapes,./data/images/dish_1558636813/rgb.png
dish_1566851198,463.047455,342.0,quinoa vinegar cabbage shallots onions mustard cucumbers thyme carrot pepper mayonnaise wheat berry pork jalapenos spinach raw lemon juice arugula parsley olive oil garlic salt sun dried tomatoes,./data/images/dish_1566851198/rgb.png
dish_1566936352,424.292206,368.0,quinoa chive pepper garlic shallots couscous onions mushroom cauliflower eggplant white beans wine fish bell peppers salt artichokes spinach cooked arugula olive oil snow peas lemon juice parsley chicken thighs squash lime,./data/images/dish_1566936352/rgb.png
dish_1562959517,91.140381,74.0,spinach raw vinegar arugula chard cherry tomatoes salt pumpkin seeds carrot mixed greens lettuce mustard figs cucumbers olive oil,./data/images/dish_1562959517/rgb.png
dish_1561753168,245.501923,138.0,brown rice arugula salmon thyme olive oil pepper salt,./data/images/dish_1561753168/rgb.png
dish_1566413321,14.030001,61.0,spinach raw,./data/images/dish_1566413321/rgb.png
dish_1561407283,88.626671,86.0,mixed greens chicken cherry tomatoes ginger spinach raw vinegar green beans olive oil mustard onions pears salt carrot white rice pepper soy sauce green onions broccoli garlic,./data/images/dish_1561407283/rgb.png
dish_1561746876,149.435959,84.0,arugula salt thyme salmon olive oil pepper brown rice,./data/images/dish_1561746876/rgb.png
dish_1564775182,398.001526,277.0,salmon pickles lentils olive oil parsley kale salt shallots garlic pepper arugula cherry tomatoes mayonnaise chive lemon juice broccoli,./data/images/dish_1564775182/rgb.png
dish_1565194852,428.59549,759.0,watermelon pepper salt egg whites olive oil sweet potato grapes carrot,./data/images/dish_1565194852/rgb.png
dish_1565204855,53.613285,105.0,salt pepper brussels sprouts olive oil,./data/images/dish_1565204855/rgb.png
dish_1562788732,57.292805,52.0,fish country rice onions olive oil garlic salt green onions,./data/images/dish_1562788732/rgb.png
dish_1559059992,71.440002,94.0,sweet potato,./data/images/dish_1559059992/rgb.png
dish_1558122583,46.969997,61.0,potatoes,./data/images/dish_1558122583/rgb.png
dish_1559245697,163.716354,289.0,salt olive oil pepper pears garden salad carrot,./data/images/dish_1559245697/rgb.png
dish_1560961261,192.519989,218.0,broccoli strawberries scrambled eggs,./data/images/dish_1560961261/rgb.png
dish_1558548666,97.5,75.0,white rice,./data/images/dish_1558548666/rgb.png
dish_1568666089,276.424072,335.0,cheese pizza bell peppers tomatoes zucchini lemon juice olive oil chayote squash jalapenos spinach raw millet caesar salad garlic brussels sprouts onions salt parsley cucumbers tatsoi kale pepper chicken,./data/images/dish_1568666089/rgb.png
dish_1568060542,583.376404,481.0,tomatoes brussels sprouts pepper white rice pork arugula onions mustard greens garlic salt cherry tomatoes rosemary parsley zucchini jalapenos lemon juice cucumbers olive oil fried rice cilantro lime mangos,./data/images/dish_1568060542/rgb.png
dish_1562085185,550.51001,227.0,bacon hash browns scrambled eggs,./data/images/dish_1562085185/rgb.png
dish_1565208637,250.187943,305.0,vinegar chicken thighs kale pineapple white rice pepper salt garlic caesar salad lemon juice brussels sprouts olive oil cilantro onions,./data/images/dish_1565208637/rgb.png
dish_1566402095,421.11615,577.0,sweet potato yam olive oil egg whites,./data/images/dish_1566402095/rgb.png
dish_1566501012,132.87999,160.0,olives spinach raw carrot,./data/images/dish_1566501012/rgb.png
dish_1567023296,107.181221,92.0,greek salad garlic salt mustard pecans olive oil blueberries chard arugula vinegar,./data/images/dish_1567023296/rgb.png
dish_1562956486,103.660004,142.0,tofu,./data/images/dish_1562956486/rgb.png
dish_1558722780,142.838989,367.0,cauliflower carrot corn on the cob cantaloupe cherry tomatoes,./data/images/dish_1558722780/rgb.png
dish_1558640008,552.490051,212.0,cherry tomatoes cantaloupe almonds,./data/images/dish_1558640008/rgb.png
dish_1561737200,478.582001,262.0,egg whites sausage,./data/images/dish_1561737200/rgb.png
dish_1566844766,72.159996,164.0,caesar salad,./data/images/dish_1566844766/rgb.png
dish_1564691380,96.261002,111.0,green beans olive oil corn on the cob,./data/images/dish_1564691380/rgb.png
dish_1563568357,767.739746,448.0,cheese pizza white rice wheat berry ground turkey parsley arugula mustard greens onions carrot garlic chickpeas eggs vinegar corn on the cob mushroom cream celery kale olive oil thyme pepper chive salt,./data/images/dish_1563568357/rgb.png
dish_1561574215,93.235489,134.0,olives bell peppers lettuce cucumbers onions cherry tomatoes feta cheese vinaigrette,./data/images/dish_1561574215/rgb.png
dish_1558721636,163.069992,299.0,carrot corn on the cob cantaloupe cherry tomatoes,./data/images/dish_1558721636/rgb.png
dish_1563568003,126.154343,135.0,kale lemon juice shallots garlic bok choy chive salt cherry tomatoes fish olive oil wheat berry chard parsley,./data/images/dish_1563568003/rgb.png
dish_1566402197,480.946136,736.0,egg whites watermelon yam berries cantaloupe sweet potato olive oil,./data/images/dish_1566402197/rgb.png
dish_1558373449,416.231995,72.0,almonds,./data/images/dish_1558373449/rgb.png
dish_1558379128,36.57,53.0,grapes,./data/images/dish_1558379128/rgb.png
dish_1558641897,116.709999,110.0,corn on the cob,./data/images/dish_1558641897/rgb.png
dish_1562702441,209.189362,371.0,bell peppers lettuce cauliflower olive oil cucumbers onions quinoa cherry tomatoes feta cheese watermelon vinaigrette olives,./data/images/dish_1562702441/rgb.png
dish_1562945779,37.69532,29.0,vinaigrette granola blackberries mixed greens raspberries,./data/images/dish_1562945779/rgb.png
dish_1562085604,241.110001,423.0,berries,./data/images/dish_1562085604/rgb.png
dish_1558462228,22.099998,17.0,white rice,./data/images/dish_1558462228/rgb.png
dish_1558632445,526.070984,91.0,almonds,./data/images/dish_1558632445/rgb.png
dish_1566317775,237.399994,410.0,oatmeal blackberries raspberries,./data/images/dish_1566317775/rgb.png
dish_1563480505,767.266785,475.0,salmon mushroom spinach raw brown rice cream olive oil shallots chili lime wine sour cream jalapenos ginger lemon juice thyme onions pasta cilantro garlic salt beef,./data/images/dish_1563480505/rgb.png
dish_1558115915,203.314011,59.0,sausage,./data/images/dish_1558115915/rgb.png
dish_1562617470,440.867065,321.0,arugula brown rice lemon juice parsley pepperoni pizza garlic roasted potatoes radishes chicken thighs vinegar basil olive oil thyme salt caesar salad broccoli,./data/images/dish_1562617470/rgb.png
dish_1558378634,874.966003,315.0,grapes almonds sausage,./data/images/dish_1558378634/rgb.png
dish_1563476646,380.158081,218.0,garlic sour cream onions salt thyme cream olive oil mushroom spinach raw wine pasta beef,./data/images/dish_1563476646/rgb.png
dish_1558719298,265.925995,46.0,almonds,./data/images/dish_1558719298/rgb.png
dish_1559332418,482.108826,271.0,thyme salmon olive oil pepper brown rice arugula salt,./data/images/dish_1559332418/rgb.png
dish_1563309285,59.450005,128.0,olives bell peppers lettuce,./data/images/dish_1563309285/rgb.png
dish_1560888893,213.164108,141.0,garlic shallots roasted potatoes thyme olive oil lemon juice parsley spinach raw wheat berry chicken white rice salt,./data/images/dish_1560888893/rgb.png
dish_1562184604,211.380005,78.0,steak,./data/images/dish_1562184604/rgb.png
dish_1560370804,25.134001,6.0,ice cream cones,./data/images/dish_1560370804/rgb.png
dish_1561577198,240.542908,174.0,tofu chard blueberries arugula eggplant roasted potatoes salt pepper cheese pizza olive oil walnuts mustard vinegar,./data/images/dish_1561577198/rgb.png
dish_1558548958,2.3,10.0,spinach raw,./data/images/dish_1558548958/rgb.png
dish_1559589902,16.368,76.0,mushroom asparagus,./data/images/dish_1559589902/rgb.png
dish_1565813386,113.880005,156.0,tofu,./data/images/dish_1565813386/rgb.png
dish_1563823292,450.546722,208.0,lime salt olive oil cauliflower wheat berry garlic steak,./data/images/dish_1563823292/rgb.png
dish_1561405008,156.428101,134.0,garlic soy sauce vinegar spinach raw caesar dressing mustard greens cucumbers tomatoes green onions broccoli salt white rice chicken mustard croutons ginger parmesan cheese green beans olive oil kale,./data/images/dish_1561405008/rgb.png
dish_1565379788,49.649929,101.0,carrot olive oil salt pepper,./data/images/dish_1565379788/rgb.png
dish_1565194752,322.893646,510.0,sweet potato egg whites olive oil,./data/images/dish_1565194752/rgb.png
dish_1562096372,346.713684,287.0,chicken thighs squash mushroom quinoa eggplant wine shallots spinach cooked garlic salt lemon juice cucumbers olive oil,./data/images/dish_1562096372/rgb.png
dish_1560529825,52.919998,117.0,watermelon berries,./data/images/dish_1560529825/rgb.png
dish_1562774504,335.363983,176.0,sausage roasted potatoes watermelon,./data/images/dish_1562774504/rgb.png
dish_1562872945,258.59967,234.0,arugula lime chive carrot couscous garlic parsley nopales jicama corn pepper fish salt olive oil sour cream,./data/images/dish_1562872945/rgb.png
dish_1563207301,187.929993,173.0,yam egg whites olive oil sweet potato,./data/images/dish_1563207301/rgb.png
dish_1567789256,792.218384,319.0,salt garlic bell peppers scrambled eggs bacon cucumbers olive oil mustard vinegar sausage radishes,./data/images/dish_1567789256/rgb.png
dish_1564429235,479.757751,253.0,salt chickpeas mustard greens olive oil tempeh arugula parsley vinegar pepper,./data/images/dish_1564429235/rgb.png
dish_1561579824,185.212708,88.0,salt spinach cooked shallots olive oil onions vinegar bok choy millet beef,./data/images/dish_1561579824/rgb.png
dish_1560443607,380.799988,706.0,grapes honeydew melons egg whites berries pineapple,./data/images/dish_1560443607/rgb.png
dish_1562012076,525.973816,438.0,olive oil arugula quinoa white rice salt garlic shallots parsley thyme lemon juice,./data/images/dish_1562012076/rgb.png
dish_1561577083,98.382996,37.0,cheese pizza,./data/images/dish_1561577083/rgb.png
dish_1562605352,242.068939,195.0,brussels sprouts scrambled eggs olive oil pepper salt,./data/images/dish_1562605352/rgb.png
dish_1560442279,333.769989,222.0,quinoa berries bacon,./data/images/dish_1560442279/rgb.png
dish_1559846034,11.2,32.0,broccoli,./data/images/dish_1559846034/rgb.png
dish_1562086740,447.890015,215.0,scrambled eggs bacon,./data/images/dish_1562086740/rgb.png
dish_1561574974,50.130196,152.0,eggplant olive oil salt,./data/images/dish_1561574974/rgb.png
dish_1564590190,194.015839,298.0,sweet potato olive oil watermelon berries,./data/images/dish_1564590190/rgb.png
dish_1562615128,397.568329,244.0,apple white rice vinegar squash mustard greens garlic goat cheese salt pineapple kale jalapenos steak lemon juice olive oil onions arugula cilantro figs,./data/images/dish_1562615128/rgb.png
dish_1558468285,12.32,44.0,mixed greens,./data/images/dish_1558468285/rgb.png
dish_1558725049,43.0,100.0,brussels sprouts,./data/images/dish_1558725049/rgb.png
dish_1561579505,31.5,126.0,cauliflower,./data/images/dish_1561579505/rgb.png
dish_1558721380,19.26,107.0,cherry tomatoes,./data/images/dish_1558721380/rgb.png
dish_1558724005,31.620001,93.0,cantaloupe,./data/images/dish_1558724005/rgb.png
dish_1565640842,307.429993,329.0,mixed greens chicken cucumbers black beans,./data/images/dish_1565640842/rgb.png
dish_1561665626,51.988998,49.0,corn on the cob,./data/images/dish_1561665626/rgb.png
